agent_id,agent_type,frame,x,y,time_s
0,0,0,0.6253605225939509,-2.659045566240959,0.0
0,0,1,0.6295243853013197,-2.625730628042559,0.04
0,0,2,0.6336882480086867,-2.5924156898441604,0.08
0,0,3,0.6378521107160573,-2.5591007516457616,0.12
0,0,4,0.6420159734234243,-2.5257858134473627,0.16
0,0,5,0.6461798361307931,-2.492470875248963,0.2
0,0,6,0.6483221880130667,-2.4602455843932844,0.24
0,0,7,0.6504645398953368,-2.4280202935376067,0.28
0,0,8,0.6526068917776104,-2.3957950026819272,0.32
0,0,9,0.6547492436598823,-2.3635697118262486,0.36
0,0,10,0.6568915955421541,-2.33134442097057,0.4
0,0,11,0.6570761989163483,-2.2996691684926,0.44
0,0,12,0.6572608022905424,-2.267993916014629,0.48
0,0,13,0.6574454056647383,-2.236318663536659,0.52
0,0,14,0.6576300090389324,-2.2046434110586883,0.56
0,0,15,0.6578146124131266,-2.1729681585807183,0.6
0,0,16,0.6575022376059216,-2.1393705336416318,0.64
0,0,17,0.6571898627987149,-2.105772908702546,0.68
0,0,18,0.6568774879915118,-2.0721752837634595,0.72
0,0,19,0.6565651131843051,-2.038577658824373,0.76
0,0,20,0.6562527383771002,-2.0049800338852872,0.8
0,0,21,0.6558613558901047,-1.9681867201170435,0.84
0,0,22,0.6554699734031093,-1.9313934063487999,0.88
0,0,23,0.6550785909161121,-1.8946000925805562,0.92
0,0,24,0.6546872084291167,-1.8578067788123125,0.96
0,0,25,0.6542958259421212,-1.8210134650440688,1.0
0,0,26,0.6493967226145223,-1.7839809807177982,1.04
0,0,27,0.6444976192869216,-1.7469484963915276,1.08
0,0,28,0.6395985159593245,-1.7099160120652561,1.12
0,0,29,0.6346994126317238,-1.6728835277389855,1.16
0,0,30,0.6298003093041249,-1.635851043412714,1.2
0,0,31,0.6234068868817086,-1.6028107249712846,1.24
0,0,32,0.6170134644592942,-1.5697704065298552,1.28
0,0,33,0.6106200420368761,-1.5367300880884258,1.32
0,0,34,0.6042266196144617,-1.5036897696469955,1.36
0,0,35,0.5978331971920454,-1.4706494512055661,1.4
0,0,36,0.5930982177943385,-1.4435959219283303,1.44
0,0,37,0.5883632383966297,-1.4165423926510936,1.48
0,0,38,0.583628258998921,-1.3894888633738578,1.52
0,0,39,0.5788932796012141,-1.362435334096621,1.56
0,0,40,0.5741583002035053,-1.3353818048193853,1.6
0,0,41,0.5747286975005501,-1.3145797561880634,1.64
0,0,42,0.5752990947975931,-1.2937777075567407,1.68
0,0,43,0.5758694920946379,-1.2729756589254189,1.72
0,0,44,0.5764398893916827,-1.2521736102940961,1.76
0,0,45,0.5770102866887257,-1.2313715616627743,1.8
0,0,46,0.582816256096022,-1.213851317564619,1.84
0,0,47,0.5886222255033164,-1.1963310734664638,1.88
0,0,48,0.5944281949106109,-1.1788108293683095,1.92
0,0,49,0.6002341643179072,-1.1612905852701543,1.96
0,0,50,0.6060401337252017,-1.143770341171999,2.0
0,0,51,0.6128627011466339,-1.125463082747185,2.04
0,0,52,0.619685268568066,-1.1071558243223727,2.08
0,0,53,0.6265078359894982,-1.0888485658975595,2.12
0,0,54,0.6333304034109286,-1.0705413074727472,2.16
0,0,55,0.6401529708323608,-1.0522340490479332,2.2
0,0,56,0.644411101751377,-1.0327161210116955,2.24
0,0,57,0.6486692326703931,-1.013198192975457,2.28
0,0,58,0.6529273635894093,-0.9936802649392176,2.32
0,0,59,0.6571854945084254,-0.974162336902979,2.36
0,0,60,0.6614436254274416,-0.9546444088667414,2.4
0,0,61,0.6635057783250726,-0.9313312494028558,2.44
0,0,62,0.6655679312227019,-0.9080180899389729,2.48
0,0,63,0.6676300841203329,-0.8847049304750882,2.52
0,0,64,0.6696922370179639,-0.8613917710112045,2.56
0,0,65,0.6717543899155949,-0.8380786115473198,2.6
0,0,66,0.6726717250625125,-0.8107016556811608,2.64
0,0,67,0.6735890602094301,-0.7833246998150045,2.68
0,0,68,0.6745063953563477,-0.7559477439488456,2.72
0,0,69,0.6754237305032671,-0.7285707880826884,2.76
0,0,70,0.6763410656501829,-0.7011938322165303,2.8
0,0,71,0.6750234687542012,-0.6695321196857646,2.84
0,0,72,0.6737058718582194,-0.637870407154999,2.88
0,0,73,0.6723882749622359,-0.6062086946242315,2.92
0,0,74,0.6710706780662559,-0.5745469820934659,2.96
0,0,75,0.6697530811702723,-0.5428852695626993,3.0
0,0,76,0.6639079474918397,-0.5097245825634769,3.04
0,0,77,0.6580628138134053,-0.4765638955642544,3.08
0,0,78,0.6522176801349726,-0.4434032085650328,3.12
0,0,79,0.6463725464565382,-0.4102425215658094,3.16
0,0,80,0.6405274127781038,-0.37708183456658695,3.2
0,0,81,0.6331012082622838,-0.34314142390082125,3.24
0,0,82,0.6256750037464638,-0.30920101323505644,3.28
0,0,83,0.618248799230642,-0.27526060256929075,3.32
0,0,84,0.610822594714822,-0.24132019190352594,3.36
0,0,85,0.6033963901990003,-0.20737978123776024,3.4
0,0,86,0.5946098741390653,-0.17286264319792366,3.44
0,0,87,0.5858233580791303,-0.1383455051580853,3.48
0,0,88,0.5770368420191954,-0.10382836711824783,3.52
0,0,89,0.5682503259592604,-0.06931122907840948,3.56
0,0,90,0.5594638098993254,-0.034794091038572894,3.6
0,0,91,0.5496917618107471,-0.001994946646949103,3.64
0,0,92,0.5399197137221652,0.030804197744672024,3.68
0,0,93,0.5301476656335851,0.06360334213629582,3.72
0,0,94,0.5203756175450049,0.09640248652791783,3.76
0,0,95,0.5106035694564248,0.12920163091954073,3.8
0,0,96,0.5005684234952099,0.1591870565764495,3.84
0,0,97,0.4905332775339968,0.18917248223335914,3.88
0,0,98,0.4804981315727801,0.21915790789026968,3.92
0,0,99,0.47046298561156696,0.24914333354717844,3.96
0,0,100,0.46042783965035206,0.2791287592040881,4.0
0,0,101,0.4508441973480828,0.305591380323758,4.04
0,0,102,0.4412605550458144,0.3320540014434261,4.08
0,0,103,0.4316769127435469,0.358516622563096,4.12
0,0,104,0.42209327044127765,0.38497924368276415,4.16
0,0,105,0.41250962813900927,0.41144186480243405,4.2
0,0,106,0.40386602551222683,0.4344929119388965,4.24
0,0,107,0.3952224228854453,0.45754395907535894,4.28
0,0,108,0.38657882025866197,0.4805950062118196,4.32
0,0,109,0.37793521763187954,0.503646053348282,4.36
0,0,110,0.369291615005098,0.5266971004847445,4.4
