agent_id,agent_type,frame,x,y,time_s
0,0,0,3.645107458408134,-6.654313069131738,0.0
0,0,1,3.645119218482936,-6.655541487994785,0.04
0,0,2,3.645130978557736,-6.656769906857833,0.08
0,0,3,3.6451427386325363,-6.657998325720881,0.12
0,0,4,3.6451544987073365,-6.659226744583928,0.16
0,0,5,3.6451662587821385,-6.660455163446976,0.2
0,0,6,3.651276465538622,-6.657217189368855,0.24
0,0,7,3.657386672295104,-6.653979215290734,0.28
0,0,8,3.6634968790515874,-6.650741241212613,0.32
0,0,9,3.669607085808071,-6.647503267134492,0.36
0,0,10,3.6757172925645545,-6.644265293056371,0.4
0,0,11,3.6811019636524485,-6.641145225203253,0.44
0,0,12,3.6864866347403407,-6.638025157350136,0.48
0,0,13,3.6918713058282364,-6.634905089497019,0.52
0,0,14,3.6972559769161286,-6.631785021643902,0.56
0,0,15,3.7026406480040226,-6.628664953790785,0.6
0,0,16,3.7049178525255044,-6.627303865522164,0.64
0,0,17,3.707195057046988,-6.625942777253542,0.68
0,0,18,3.7094722615684717,-6.624581688984921,0.72
0,0,19,3.7117494660899535,-6.623220600716299,0.76
0,0,20,3.7140266706114353,-6.621859512447678,0.8
0,0,21,3.7141871126865045,-6.621756232383945,0.84
0,0,22,3.7143475547615754,-6.621652952320213,0.88
0,0,23,3.7145079968366446,-6.62154967225648,0.92
0,0,24,3.7146684389117155,-6.621446392192747,0.96
0,0,25,3.7148288809867864,-6.621343112129015,1.0
0,0,26,3.7143387447653264,-6.621639460686588,1.04
0,0,27,3.7138486085438682,-6.621935809244161,1.08
0,0,28,3.7133584723224082,-6.622232157801734,1.12
0,0,29,3.71286833610095,-6.622528506359307,1.16
0,0,30,3.71237819987949,-6.62282485491688,1.2
0,0,31,3.7120127141787638,-6.623051702562637,1.24
0,0,32,3.7116472284780393,-6.6232785502083935,1.28
0,0,33,3.711281742777313,-6.62350539785415,1.32
0,0,34,3.7109162570765886,-6.623732245499907,1.36
0,0,35,3.7105507713758623,-6.623959093145665,1.4
0,0,36,3.710445696760962,-6.624029561728951,1.44
0,0,37,3.710340622146063,-6.624100030312237,1.48
0,0,38,3.7102355475311626,-6.6241704988955235,1.52
0,0,39,3.710130472916262,-6.624240967478809,1.56
0,0,40,3.7100253983013616,-6.624311436062096,1.6
0,0,41,3.710060631529201,-6.62429587201767,1.64
0,0,42,3.7100958647570383,-6.624280307973243,1.68
0,0,43,3.7101310979848776,-6.6242647439288165,1.72
0,0,44,3.710166331212715,-6.62424917988439,1.76
0,0,45,3.7102015644405526,-6.624233615839963,1.8
0,0,46,3.7102587589795064,-6.6242014000838925,1.84
0,0,47,3.71031595351846,-6.624169184327822,1.88
0,0,48,3.710373148057414,-6.624136968571751,1.92
0,0,49,3.710430342596368,-6.62410475281568,1.96
0,0,50,3.7104875371353216,-6.624072537059609,2.0
0,0,51,3.710520993309954,-6.624045670618015,2.04
0,0,52,3.7105544494845866,-6.624018804176422,2.08
0,0,53,3.710587905659221,-6.623991937734828,2.12
0,0,54,3.7106213618338533,-6.6239650712932345,2.16
0,0,55,3.7106548180084857,-6.62393820485164,2.2
0,0,56,3.7106658938163193,-6.623909045223204,2.24
0,0,57,3.710676969624151,-6.623879885594769,2.28
0,0,58,3.710688045431983,-6.623850725966333,2.32
