time_s,x,y
9.333333820104599,-0.7,13.8
9.366667155176401,-0.6947501307090372,13.799983904111185
9.400000490248203,-0.6850814021364502,13.799935926325402
9.433333825320005,-0.6717597314165007,13.79984283828349
9.466667160391808,-0.6554616070751027,13.799686796731702
9.50000049546361,-0.6367772809149264,13.79944952409348
9.533333830535412,-0.6161943450445441,13.799114354343164
9.566667165607214,-0.5941611443081771,13.798663089474926
9.600000500679016,-0.5710109891085836,13.798084354190777
9.633333835750818,-0.5470251119353339,13.797368435692931
9.66666717082262,-0.5224232552152935,13.796509542632686
9.700000505894423,-0.4973745388860736,13.7955050335369
9.733333840966225,-0.4720594559027311,13.794359112978954
9.766667176038027,-0.44644106802394684,13.793101734720217
9.800000511109829,-0.42063911665596504,13.791727496992115
9.833333846181631,-0.3947560782719112,13.790231188480709
9.866667181253433,-0.36883429944272267,13.788594135200032
9.900000516325235,-0.342910702164223,13.786817401685353
9.933333851397038,-0.31701225831262475,13.78490235654772
9.96666718646884,-0.29115996973508323,13.782850682663831
10.000000521540642,-0.2653665264930024,13.780664321011741
10.033333856612444,-0.23964252196203586,13.778344951368867
10.066667191684246,-0.21398686745652945,13.775895641919329
10.100000526756048,-0.18839149453795392,13.773321091110263
10.13333386182785,-0.162830476853078,13.77062968924621
10.166667196899652,-0.13731315259680194,13.767822790846788
10.200000531971455,-0.11184264569250361,13.76490383904249
10.233333867043257,-0.08643355683990009,13.76187494494724
10.266667202115059,-0.061085502651625906,13.758742971921725
10.300000537186861,-0.03580021804266028,13.75551603295011
10.333333872258663,-0.010581217639104388,13.75220408522006
10.366667207330465,0.014559305538861034,13.74881827556218
10.400000542402267,0.03960961085049379,13.745372215700716
10.43333387747407,0.06455049391478233,13.741883021970251
10.466667212545872,0.08936042297706322,13.738372320821192
10.500000547617674,0.11400469336766568,13.734862662300028
10.533333882689476,0.13844117529802497,13.731380007157721
10.566667217761278,0.16261562507990657,13.727952096610396
10.60000055283308,0.18646373131427843,13.724610045088063
10.633333887904882,0.20990038652060372,13.721381786926292
10.666667222976685,0.23283178817496053,13.718297224381061
10.700000558048487,0.25514752292718973,13.715383437535134
10.733333893120289,0.2767263263228957,13.712664199648334
10.766667228192091,0.2974350604568301,13.710156221880911
10.800000563263893,0.3171323374332339,13.707867365132268
